dep;jour;P;cl_age90;pop
69;2020-06-28;0;29;267382
69;2020-06-28;0;39;255779
69;2020-06-28;0;49;235508
69;2020-06-28;1;59;220390
69;2020-06-28;0;69;179326
69;2020-06-28;0;79;136780
69;2020-06-28;1;89;79378
69;2020-06-28;1;90;23366
69;2020-06-28;3;0;1876051
69;2020-06-29;1;09;236754
69;2020-06-29;3;19;241388
69;2020-06-29;1;29;267382
69;2020-06-29;2;39;255779
69;2020-06-29;5;49;235508
69;2020-06-29;2;59;220390
69;2020-06-29;0;69;179326
69;2020-06-29;3;79;136780
69;2020-06-29;0;89;79378
69;2020-06-29;0;90;23366
69;2020-06-29;17;0;1876051
69;2020-06-30;0;09;236754
69;2020-06-30;0;19;241388
69;2020-06-30;3;29;267382
69;2020-06-30;1;39;255779
69;2020-06-30;1;49;235508
69;2020-06-30;2;59;220390
69;2020-06-30;5;69;179326
69;2020-06-30;2;79;136780
69;2020-06-30;0;89;79378
69;2020-06-30;1;90;23366
69;2020-06-30;15;0;1876051
69;2020-07-01;2;09;236754
69;2020-07-01;3;19;241388
69;2020-07-01;3;29;267382
69;2020-07-01;3;39;255779
69;2020-07-01;2;49;235508
69;2020-07-01;1;59;220390
69;2020-07-01;0;69;179326
69;2020-07-01;1;79;136780
69;2020-07-01;3;89;79378
69;2020-07-01;0;90;23366
69;2020-07-01;18;0;1876051
69;2020-07-02;5;09;236754
69;2020-07-02;4;19;241388
69;2020-07-02;3;29;267382
69;2020-07-02;3;39;255779
69;2020-07-02;1;49;235508
69;2020-07-02;4;59;220390
69;2020-07-02;4;69;179326
69;2020-07-02;1;79;136780
69;2020-07-02;3;89;79378
69;2020-07-02;0;90;23366
69;2020-07-02;28;0;1876051
69;2020-07-03;3;09;236754
69;2020-07-03;1;19;241388
69;2020-07-03;1;29;267382
69;2020-07-03;1;39;255779
69;2020-07-03;2;49;235508
69;2020-07-03;3;59;220390
69;2020-07-03;3;69;179326
69;2020-07-03;2;79;136780
69;2020-07-03;2;89;79378
69;2020-07-03;0;90;23366
69;2020-07-03;18;0;1876051
69;2020-07-04;2;09;236754
69;2020-07-04;1;19;241388
69;2020-07-04;0;29;267382
69;2020-07-04;0;39;255779
69;2020-07-04;0;49;235508
69;2020-07-04;0;59;220390
69;2020-07-04;0;69;179326
69;2020-07-04;0;79;136780
69;2020-07-04;0;89;79378
69;2020-07-04;0;90;23366
69;2020-07-04;3;0;1876051
69;2020-07-05;0;09;236754
69;2020-07-05;0;19;241388
69;2020-07-05;0;29;267382
69;2020-07-05;0;39;255779
69;2020-07-05;0;49;235508
69;2020-07-05;2;59;220390
69;2020-07-05;0;69;179326
69;2020-07-05;0;79;136780
69;2020-07-05;0;89;79378
69;2020-07-05;0;90;23366
69;2020-07-05;2;0;1876051
69;2020-07-06;0;09;236754
69;2020-07-06;5;19;241388
69;2020-07-06;0;29;267382
69;2020-07-06;2;39;255779
69;2020-07-06;0;49;235508
69;2020-07-06;3;59;220390
69;2020-07-06;1;69;179326
69;2020-07-06;0;79;136780
69;2020-07-06;1;89;79378
69;2020-07-06;0;90;23366
69;2020-07-06;12;0;1876051
69;2020-07-07;0;09;236754
69;2020-07-07;1;19;241388
69;2020-07-07;6;29;267382
69;2020-07-07;2;39;255779
69;2020-07-07;0;49;235508
69;2020-07-07;2;59;220390
69;2020-07-07;1;69;179326
69;2020-07-07;2;79;136780
69;2020-07-07;0;89;79378
69;2020-07-07;2;90;23366
69;2020-07-07;16;0;1876051
69;2020-07-08;3;09;236754
69;2020-07-08;2;19;241388
69;2020-07-08;10;29;267382
69;2020-07-08;1;39;255779
69;2020-07-08;5;49;235508
69;2020-07-08;2;59;220390
69;2020-07-08;4;69;179326
69;2020-07-08;0;79;136780
69;2020-07-08;1;89;79378
69;2020-07-08;1;90;23366
69;2020-07-08;29;0;1876051
69;2020-07-09;4;09;236754
69;2020-07-09;3;19;241388
69;2020-07-09;6;29;267382
69;2020-07-09;3;39;255779
69;2020-07-09;1;49;235508
69;2020-07-09;1;59;220390
69;2020-07-09;3;69;179326
69;2020-07-09;2;79;136780
69;2020-07-09;2;89;79378
69;2020-07-09;0;90;23366
69;2020-07-09;25;0;1876051
69;2020-07-10;4;09;236754
69;2020-07-10;4;19;241388
69;2020-07-10;5;29;267382
69;2020-07-10;4;39;255779
69;2020-07-10;5;49;235508
69;2020-07-10;10;59;220390
69;2020-07-10;1;69;179326
69;2020-07-10;2;79;136780
69;2020-07-10;0;89;79378
69;2020-07-10;2;90;23366
69;2020-07-10;37;0;1876051
69;2020-07-11;0;09;236754
69;2020-07-11;1;19;241388
69;2020-07-11;2;29;267382
69;2020-07-11;0;39;255779
69;2020-07-11;0;49;235508
69;2020-07-11;3;59;220390
69;2020-07-11;1;69;179326
69;2020-07-11;0;79;136780
69;2020-07-11;0;89;79378
69;2020-07-11;1;90;23366
69;2020-07-11;8;0;1876051
69;2020-07-12;0;09;236754
69;2020-07-12;0;19;241388
69;2020-07-12;0;29;267382
69;2020-07-12;0;39;255779
69;2020-07-12;0;49;235508
69;2020-07-12;0;59;220390
69;2020-07-12;0;69;179326
69;2020-07-12;1;79;136780
69;2020-07-12;1;89;79378
69;2020-07-12;1;90;23366
69;2020-07-12;3;0;1876051
69;2020-07-13;4;09;236754
69;2020-07-13;4;19;241388
69;2020-07-13;5;29;267382
69;2020-07-13;3;39;255779
69;2020-07-13;2;49;235508
69;2020-07-13;1;59;220390
69;2020-07-13;1;69;179326
69;2020-07-13;5;79;136780
69;2020-07-13;1;89;79378
69;2020-07-13;1;90;23366
69;2020-07-13;27;0;1876051
69;2020-07-14;0;09;236754
69;2020-07-14;0;19;241388
69;2020-07-14;0;29;267382
69;2020-07-14;0;39;255779
69;2020-07-14;0;49;235508
69;2020-07-14;0;59;220390
69;2020-07-14;1;69;179326
69;2020-07-14;2;79;136780
69;2020-07-14;1;89;79378
69;2020-07-14;0;90;23366
69;2020-07-14;4;0;1876051
69;2020-07-15;0;09;236754
69;2020-07-15;0;19;241388
69;2020-07-15;1;29;267382
69;2020-07-15;2;39;255779
69;2020-07-15;3;49;235508
69;2020-07-15;2;59;220390
69;2020-07-15;1;69;179326
69;2020-07-15;0;79;136780
69;2020-07-15;2;89;79378
69;2020-07-15;1;90;23366
69;2020-07-15;12;0;1876051
69;2020-07-16;2;09;236754
69;2020-07-16;1;19;241388
69;2020-07-16;3;29;267382
69;2020-07-16;5;39;255779
69;2020-07-16;4;49;235508
69;2020-07-16;1;59;220390
69;2020-07-16;5;69;179326
69;2020-07-16;2;79;136780
69;2020-07-16;0;89;79378
69;2020-07-16;0;90;23366
69;2020-07-16;23;0;1876051
69;2020-07-17;2;09;236754
69;2020-07-17;4;19;241388
69;2020-07-17;6;29;267382
69;2020-07-17;4;39;255779
69;2020-07-17;2;49;235508
69;2020-07-17;3;59;220390
69;2020-07-17;4;69;179326
69;2020-07-17;4;79;136780
69;2020-07-17;1;89;79378
69;2020-07-17;0;90;23366
69;2020-07-17;30;0;1876051
69;2020-07-18;0;09;236754
69;2020-07-18;1;19;241388
69;2020-07-18;0;29;267382
69;2020-07-18;3;39;255779
69;2020-07-18;1;49;235508
69;2020-07-18;0;59;220390
69;2020-07-18;3;69;179326
69;2020-07-18;0;79;136780
69;2020-07-18;0;89;79378
69;2020-07-18;1;90;23366
69;2020-07-18;9;0;1876051
69;2020-07-19;0;09;236754
69;2020-07-19;0;19;241388
69;2020-07-19;0;29;267382
69;2020-07-19;1;39;255779
69;2020-07-19;1;49;235508
69;2020-07-19;1;59;220390
69;2020-07-19;0;69;179326
69;2020-07-19;1;79;136780
69;2020-07-19;1;89;79378
69;2020-07-19;0;90;23366
69;2020-07-19;5;0;1876051
69;2020-07-20;1;09;236754
69;2020-07-20;1;19;241388
69;2020-07-20;6;29;267382
69;2020-07-20;1;39;255779
69;2020-07-20;2;49;235508
69;2020-07-20;2;59;220390
69;2020-07-20;1;69;179326
69;2020-07-20;1;79;136780
69;2020-07-20;0;89;79378
69;2020-07-20;1;90;23366
69;2020-07-20;16;0;1876051
69;2020-07-21;2;09;236754
69;2020-07-21;2;19;241388
69;2020-07-21;5;29;267382
69;2020-07-21;5;39;255779
69;2020-07-21;3;49;235508
69;2020-07-21;5;59;220390
69;2020-07-21;7;69;179326
69;2020-07-21;0;79;136780
69;2020-07-21;2;89;79378
69;2020-07-21;0;90;23366
69;2020-07-21;31;0;1876051
69;2020-07-22;5;09;236754
69;2020-07-22;2;19;241388
69;2020-07-22;3;29;267382
69;2020-07-22;4;39;255779
69;2020-07-22;5;49;235508
69;2020-07-22;4;59;220390
69;2020-07-22;1;69;179326
69;2020-07-22;1;79;136780
69;2020-07-22;1;89;79378
69;2020-07-22;0;90;23366
69;2020-07-22;26;0;1876051
69;2020-07-23;1;09;236754
69;2020-07-23;5;19;241388
69;2020-07-23;3;29;267382
69;2020-07-23;2;39;255779
69;2020-07-23;1;49;235508
69;2020-07-23;2;59;220390
69;2020-07-23;4;69;179326
69;2020-07-23;3;79;136780
69;2020-07-23;0;89;79378
69;2020-07-23;0;90;23366
69;2020-07-23;21;0;1876051
69;2020-07-24;1;09;236754
69;2020-07-24;4;19;241388
69;2020-07-24;15;29;267382
69;2020-07-24;11;39;255779
69;2020-07-24;7;49;235508
69;2020-07-24;7;59;220390
69;2020-07-24;3;69;179326
69;2020-07-24;4;79;136780
69;2020-07-24;5;89;79378
69;2020-07-24;0;90;23366
69;2020-07-24;57;0;1876051
69;2020-07-25;3;09;236754
69;2020-07-25;0;19;241388
69;2020-07-25;6;29;267382
69;2020-07-25;3;39;255779
69;2020-07-25;3;49;235508
69;2020-07-25;5;59;220390
69;2020-07-25;2;69;179326
69;2020-07-25;2;79;136780
69;2020-07-25;0;89;79378
69;2020-07-25;1;90;23366
69;2020-07-25;25;0;1876051
69;2020-07-26;3;09;236754
69;2020-07-26;1;19;241388
69;2020-07-26;7;29;267382
69;2020-07-26;4;39;255779
69;2020-07-26;5;49;235508
69;2020-07-26;0;59;220390
69;2020-07-26;0;69;179326
69;2020-07-26;1;79;136780
69;2020-07-26;1;89;79378
69;2020-07-26;3;90;23366
69;2020-07-26;25;0;1876051
69;2020-07-27;1;09;236754
69;2020-07-27;1;19;241388
69;2020-07-27;8;29;267382
69;2020-07-27;5;39;255779
69;2020-07-27;6;49;235508
69;2020-07-27;2;59;220390
69;2020-07-27;1;69;179326
69;2020-07-27;1;79;136780
69;2020-07-27;1;89;79378
69;2020-07-27;1;90;23366
69;2020-07-27;27;0;1876051
69;2020-07-28;2;09;236754
69;2020-07-28;4;19;241388
69;2020-07-28;1;29;267382
69;2020-07-28;1;39;255779
69;2020-07-28;3;49;235508
69;2020-07-28;2;59;220390
69;2020-07-28;2;69;179326
69;2020-07-28;3;79;136780
69;2020-07-28;1;89;79378
69;2020-07-28;0;90;23366
69;2020-07-28;19;0;1876051
69;2020-07-29;1;09;236754
69;2020-07-29;4;19;241388
69;2020-07-29;7;29;267382
69;2020-07-29;8;39;255779
69;2020-07-29;5;49;235508
69;2020-07-29;2;59;220390
69;2020-07-29;2;69;179326
69;2020-07-29;1;79;136780
69;2020-07-29;0;89;79378
69;2020-07-29;0;90;23366
69;2020-07-29;30;0;1876051
69;2020-07-30;1;09;236754
69;2020-07-30;4;19;241388
69;2020-07-30;10;29;267382
69;2020-07-30;14;39;255779
69;2020-07-30;2;49;235508
69;2020-07-30;0;59;220390
69;2020-07-30;1;69;179326
69;2020-07-30;1;79;136780
69;2020-07-30;0;89;79378
69;2020-07-30;0;90;23366
69;2020-07-30;33;0;1876051
69;2020-07-31;1;09;236754
69;2020-07-31;5;19;241388
69;2020-07-31;8;29;267382
69;2020-07-31;8;39;255779
69;2020-07-31;2;49;235508
69;2020-07-31;3;59;220390
69;2020-07-31;1;69;179326
69;2020-07-31;3;79;136780
69;2020-07-31;0;89;79378
69;2020-07-31;0;90;23366
69;2020-07-31;31;0;1876051
69;2020-08-01;0;09;236754
69;2020-08-01;3;19;241388
69;2020-08-01;2;29;267382
69;2020-08-01;2;39;255779
69;2020-08-01;0;49;235508
69;2020-08-01;1;59;220390
69;2020-08-01;0;69;179326
69;2020-08-01;0;79;136780
69;2020-08-01;0;89;79378
69;2020-08-01;0;90;23366
69;2020-08-01;8;0;1876051
69;2020-08-02;0;09;236754
69;2020-08-02;0;19;241388
69;2020-08-02;0;29;267382
69;2020-08-02;2;39;255779
69;2020-08-02;0;49;235508
69;2020-08-02;0;59;220390
69;2020-08-02;0;69;179326
69;2020-08-02;1;79;136780
69;2020-08-02;0;89;79378
69;2020-08-02;0;90;23366
69;2020-08-02;3;0;1876051
69;2020-08-03;2;09;236754
69;2020-08-03;5;19;241388
69;2020-08-03;11;29;267382
69;2020-08-03;8;39;255779
69;2020-08-03;2;49;235508
69;2020-08-03;1;59;220390
69;2020-08-03;2;69;179326
69;2020-08-03;1;79;136780
69;2020-08-03;0;89;79378
69;2020-08-03;1;90;23366
69;2020-08-03;33;0;1876051
69;2020-08-04;1;09;236754
69;2020-08-04;3;19;241388
69;2020-08-04;11;29;267382
69;2020-08-04;8;39;255779
69;2020-08-04;4;49;235508
69;2020-08-04;5;59;220390
69;2020-08-04;1;69;179326
69;2020-08-04;6;79;136780
69;2020-08-04;1;89;79378
69;2020-08-04;1;90;23366
69;2020-08-04;41;0;1876051
69;2020-08-05;3;09;236754
69;2020-08-05;5;19;241388
69;2020-08-05;20;29;267382
69;2020-08-05;9;39;255779
69;2020-08-05;5;49;235508
69;2020-08-05;4;59;220390
69;2020-08-05;3;69;179326
69;2020-08-05;0;79;136780
69;2020-08-05;0;89;79378
69;2020-08-05;0;90;23366
69;2020-08-05;49;0;1876051
69;2020-08-06;1;09;236754
69;2020-08-06;1;19;241388
69;2020-08-06;13;29;267382
69;2020-08-06;8;39;255779
69;2020-08-06;6;49;235508
69;2020-08-06;1;59;220390
69;2020-08-06;2;69;179326
69;2020-08-06;1;79;136780
69;2020-08-06;0;89;79378
69;2020-08-06;1;90;23366
69;2020-08-06;34;0;1876051
69;2020-08-07;1;09;236754
69;2020-08-07;7;19;241388
69;2020-08-07;25;29;267382
69;2020-08-07;12;39;255779
69;2020-08-07;9;49;235508
69;2020-08-07;3;59;220390
69;2020-08-07;2;69;179326
69;2020-08-07;1;79;136780
69;2020-08-07;3;89;79378
69;2020-08-07;0;90;23366
69;2020-08-07;63;0;1876051
69;2020-08-08;0;09;236754
69;2020-08-08;1;19;241388
69;2020-08-08;6;29;267382
69;2020-08-08;3;39;255779
69;2020-08-08;2;49;235508
69;2020-08-08;4;59;220390
69;2020-08-08;0;69;179326
69;2020-08-08;0;79;136780
69;2020-08-08;1;89;79378
69;2020-08-08;0;90;23366
69;2020-08-08;17;0;1876051
69;2020-08-09;0;09;236754
69;2020-08-09;1;19;241388
69;2020-08-09;2;29;267382
69;2020-08-09;1;39;255779
69;2020-08-09;0;49;235508
69;2020-08-09;1;59;220390
69;2020-08-09;0;69;179326
69;2020-08-09;0;79;136780
69;2020-08-09;0;89;79378
69;2020-08-09;1;90;23366
69;2020-08-09;6;0;1876051
69;2020-08-10;5;09;236754
69;2020-08-10;6;19;241388
69;2020-08-10;23;29;267382
69;2020-08-10;22;39;255779
69;2020-08-10;9;49;235508
69;2020-08-10;7;59;220390
69;2020-08-10;4;69;179326
69;2020-08-10;5;79;136780
69;2020-08-10;0;89;79378
69;2020-08-10;0;90;23366
69;2020-08-10;81;0;1876051
69;2020-08-11;1;09;236754
69;2020-08-11;6;19;241388
69;2020-08-11;28;29;267382
69;2020-08-11;14;39;255779
69;2020-08-11;7;49;235508
69;2020-08-11;8;59;220390
69;2020-08-11;9;69;179326
69;2020-08-11;4;79;136780
69;2020-08-11;5;89;79378
69;2020-08-11;0;90;23366
69;2020-08-11;82;0;1876051
69;2020-08-12;8;09;236754
69;2020-08-12;9;19;241388
69;2020-08-12;42;29;267382
69;2020-08-12;15;39;255779
69;2020-08-12;7;49;235508
69;2020-08-12;6;59;220390
69;2020-08-12;5;69;179326
69;2020-08-12;2;79;136780
69;2020-08-12;2;89;79378
69;2020-08-12;1;90;23366
69;2020-08-12;97;0;1876051
69;2020-08-13;2;09;236754
69;2020-08-13;17;19;241388
69;2020-08-13;37;29;267382
69;2020-08-13;26;39;255779
69;2020-08-13;11;49;235508
69;2020-08-13;10;59;220390
69;2020-08-13;6;69;179326
69;2020-08-13;7;79;136780
69;2020-08-13;2;89;79378
69;2020-08-13;1;90;23366
69;2020-08-13;119;0;1876051
69;2020-08-14;8;09;236754
69;2020-08-14;24;19;241388
69;2020-08-14;50;29;267382
69;2020-08-14;20;39;255779
69;2020-08-14;13;49;235508
69;2020-08-14;11;59;220390
69;2020-08-14;7;69;179326
69;2020-08-14;3;79;136780
69;2020-08-14;0;89;79378
69;2020-08-14;0;90;23366
69;2020-08-14;136;0;1876051
69;2020-08-15;0;09;236754
69;2020-08-15;0;19;241388
69;2020-08-15;10;29;267382
69;2020-08-15;6;39;255779
69;2020-08-15;4;49;235508
69;2020-08-15;2;59;220390
69;2020-08-15;1;69;179326
69;2020-08-15;2;79;136780
69;2020-08-15;1;89;79378
69;2020-08-15;0;90;23366
69;2020-08-15;26;0;1876051
69;2020-08-16;0;09;236754
69;2020-08-16;3;19;241388
69;2020-08-16;5;29;267382
69;2020-08-16;5;39;255779
69;2020-08-16;1;49;235508
69;2020-08-16;3;59;220390
69;2020-08-16;1;69;179326
69;2020-08-16;1;79;136780
69;2020-08-16;0;89;79378
69;2020-08-16;0;90;23366
69;2020-08-16;19;0;1876051
69;2020-08-17;12;09;236754
69;2020-08-17;23;19;241388
69;2020-08-17;81;29;267382
69;2020-08-17;44;39;255779
69;2020-08-17;19;49;235508
69;2020-08-17;22;59;220390
69;2020-08-17;7;69;179326
69;2020-08-17;4;79;136780
69;2020-08-17;1;89;79378
69;2020-08-17;3;90;23366
69;2020-08-17;216;0;1876051
69;2020-08-18;2;09;236754
69;2020-08-18;14;19;241388
69;2020-08-18;59;29;267382
69;2020-08-18;36;39;255779
69;2020-08-18;27;49;235508
69;2020-08-18;10;59;220390
69;2020-08-18;8;69;179326
69;2020-08-18;5;79;136780
69;2020-08-18;1;89;79378
69;2020-08-18;1;90;23366
69;2020-08-18;163;0;1876051
69;2020-08-19;5;09;236754
69;2020-08-19;16;19;241388
69;2020-08-19;89;29;267382
69;2020-08-19;35;39;255779
69;2020-08-19;26;49;235508
69;2020-08-19;16;59;220390
69;2020-08-19;8;69;179326
69;2020-08-19;4;79;136780
69;2020-08-19;2;89;79378
69;2020-08-19;0;90;23366
69;2020-08-19;201;0;1876051
69;2020-08-20;5;09;236754
69;2020-08-20;35;19;241388
69;2020-08-20;108;29;267382
69;2020-08-20;40;39;255779
69;2020-08-20;32;49;235508
69;2020-08-20;27;59;220390
69;2020-08-20;12;69;179326
69;2020-08-20;2;79;136780
69;2020-08-20;2;89;79378
69;2020-08-20;1;90;23366
69;2020-08-20;264;0;1876051
69;2020-08-21;12;09;236754
69;2020-08-21;37;19;241388
69;2020-08-21;109;29;267382
69;2020-08-21;51;39;255779
69;2020-08-21;30;49;235508
69;2020-08-21;21;59;220390
69;2020-08-21;13;69;179326
69;2020-08-21;4;79;136780
69;2020-08-21;3;89;79378
69;2020-08-21;0;90;23366
69;2020-08-21;280;0;1876051
69;2020-08-22;1;09;236754
69;2020-08-22;0;19;241388
69;2020-08-22;30;29;267382
69;2020-08-22;6;39;255779
69;2020-08-22;8;49;235508
69;2020-08-22;6;59;220390
69;2020-08-22;4;69;179326
69;2020-08-22;2;79;136780
69;2020-08-22;1;89;79378
69;2020-08-22;0;90;23366
69;2020-08-22;58;0;1876051
69;2020-08-23;2;09;236754
69;2020-08-23;5;19;241388
69;2020-08-23;17;29;267382
69;2020-08-23;6;39;255779
69;2020-08-23;7;49;235508
69;2020-08-23;4;59;220390
69;2020-08-23;1;69;179326
69;2020-08-23;3;79;136780
69;2020-08-23;0;89;79378
69;2020-08-23;1;90;23366
69;2020-08-23;46;0;1876051
69;2020-08-24;8;09;236754
69;2020-08-24;31;19;241388
69;2020-08-24;125;29;267382
69;2020-08-24;48;39;255779
69;2020-08-24;30;49;235508
69;2020-08-24;27;59;220390
69;2020-08-24;7;69;179326
69;2020-08-24;8;79;136780
69;2020-08-24;4;89;79378
69;2020-08-24;2;90;23366
69;2020-08-24;290;0;1876051
69;2020-08-25;9;09;236754
69;2020-08-25;32;19;241388
69;2020-08-25;127;29;267382
69;2020-08-25;46;39;255779
69;2020-08-25;32;49;235508
69;2020-08-25;28;59;220390
69;2020-08-25;9;69;179326
69;2020-08-25;9;79;136780
69;2020-08-25;2;89;79378
69;2020-08-25;1;90;23366
69;2020-08-25;295;0;1876051
69;2020-08-26;8;09;236754
69;2020-08-26;28;19;241388
69;2020-08-26;113;29;267382
69;2020-08-26;70;39;255779
69;2020-08-26;34;49;235508
69;2020-08-26;28;59;220390
69;2020-08-26;15;69;179326
69;2020-08-26;9;79;136780
69;2020-08-26;8;89;79378
69;2020-08-26;6;90;23366
69;2020-08-26;319;0;1876051
69;2020-08-27;7;09;236754
69;2020-08-27;35;19;241388
69;2020-08-27;116;29;267382
69;2020-08-27;72;39;255779
69;2020-08-27;37;49;235508
69;2020-08-27;39;59;220390
69;2020-08-27;15;69;179326
69;2020-08-27;5;79;136780
69;2020-08-27;13;89;79378
69;2020-08-27;2;90;23366
69;2020-08-27;341;0;1876051
69;2020-08-28;10;09;236754
69;2020-08-28;30;19;241388
69;2020-08-28;109;29;267382
69;2020-08-28;76;39;255779
69;2020-08-28;40;49;235508
69;2020-08-28;40;59;220390
69;2020-08-28;18;69;179326
69;2020-08-28;11;79;136780
69;2020-08-28;3;89;79378
69;2020-08-28;4;90;23366
69;2020-08-28;341;0;1876051
69;2020-08-29;4;09;236754
69;2020-08-29;13;19;241388
69;2020-08-29;32;29;267382
69;2020-08-29;23;39;255779
69;2020-08-29;13;49;235508
69;2020-08-29;17;59;220390
69;2020-08-29;8;69;179326
69;2020-08-29;3;79;136780
69;2020-08-29;3;89;79378
69;2020-08-29;1;90;23366
69;2020-08-29;117;0;1876051
69;2020-08-30;1;09;236754
69;2020-08-30;5;19;241388
69;2020-08-30;23;29;267382
69;2020-08-30;4;39;255779
69;2020-08-30;8;49;235508
69;2020-08-30;6;59;220390
69;2020-08-30;1;69;179326
69;2020-08-30;5;79;136780
69;2020-08-30;3;89;79378
69;2020-08-30;1;90;23366
69;2020-08-30;57;0;1876051
69;2020-08-31;18;09;236754
69;2020-08-31;54;19;241388
69;2020-08-31;173;29;267382
69;2020-08-31;102;39;255779
69;2020-08-31;52;49;235508
69;2020-08-31;35;59;220390
69;2020-08-31;27;69;179326
69;2020-08-31;19;79;136780
69;2020-08-31;6;89;79378
69;2020-08-31;11;90;23366
69;2020-08-31;497;0;1876051
69;2020-09-01;16;09;236754
69;2020-09-01;47;19;241388
69;2020-09-01;154;29;267382
69;2020-09-01;88;39;255779
69;2020-09-01;70;49;235508
69;2020-09-01;47;59;220390
69;2020-09-01;30;69;179326
69;2020-09-01;14;79;136780
69;2020-09-01;8;89;79378
69;2020-09-01;6;90;23366
69;2020-09-01;480;0;1876051
69;2020-09-02;10;09;236754
69;2020-09-02;50;19;241388
69;2020-09-02;140;29;267382
69;2020-09-02;74;39;255779
69;2020-09-02;48;49;235508
69;2020-09-02;37;59;220390
69;2020-09-02;19;69;179326
69;2020-09-02;18;79;136780
69;2020-09-02;17;89;79378
69;2020-09-02;14;90;23366
69;2020-09-02;427;0;1876051
69;2020-09-03;17;09;236754
69;2020-09-03;56;19;241388
69;2020-09-03;186;29;267382
69;2020-09-03;96;39;255779
69;2020-09-03;46;49;235508
69;2020-09-03;48;59;220390
69;2020-09-03;13;69;179326
69;2020-09-03;15;79;136780
69;2020-09-03;20;89;79378
69;2020-09-03;23;90;23366
69;2020-09-03;520;0;1876051
69;2020-09-04;21;09;236754
69;2020-09-04;55;19;241388
69;2020-09-04;134;29;267382
69;2020-09-04;93;39;255779
69;2020-09-04;68;49;235508
69;2020-09-04;42;59;220390
69;2020-09-04;27;69;179326
69;2020-09-04;19;79;136780
69;2020-09-04;19;89;79378
69;2020-09-04;15;90;23366
69;2020-09-04;493;0;1876051
69;2020-09-05;5;09;236754
69;2020-09-05;15;19;241388
69;2020-09-05;37;29;267382
69;2020-09-05;26;39;255779
69;2020-09-05;27;49;235508
69;2020-09-05;12;59;220390
69;2020-09-05;9;69;179326
69;2020-09-05;14;79;136780
69;2020-09-05;6;89;79378
69;2020-09-05;4;90;23366
69;2020-09-05;155;0;1876051
69;2020-09-06;0;09;236754
69;2020-09-06;4;19;241388
69;2020-09-06;16;29;267382
69;2020-09-06;4;39;255779
69;2020-09-06;6;49;235508
69;2020-09-06;2;59;220390
69;2020-09-06;3;69;179326
69;2020-09-06;2;79;136780
69;2020-09-06;3;89;79378
69;2020-09-06;1;90;23366
69;2020-09-06;41;0;1876051
69;2020-09-07;39;09;236754
69;2020-09-07;91;19;241388
69;2020-09-07;212;29;267382
69;2020-09-07;102;39;255779
69;2020-09-07;71;49;235508
69;2020-09-07;64;59;220390
69;2020-09-07;22;69;179326
69;2020-09-07;20;79;136780
69;2020-09-07;18;89;79378
69;2020-09-07;14;90;23366
69;2020-09-07;653;0;1876051
69;2020-09-08;27;09;236754
69;2020-09-08;95;19;241388
69;2020-09-08;268;29;267382
69;2020-09-08;91;39;255779
69;2020-09-08;79;49;235508
69;2020-09-08;78;59;220390
69;2020-09-08;35;69;179326
69;2020-09-08;18;79;136780
69;2020-09-08;16;89;79378
69;2020-09-08;14;90;23366
69;2020-09-08;721;0;1876051
69;2020-09-09;31;09;236754
69;2020-09-09;91;19;241388
69;2020-09-09;238;29;267382
69;2020-09-09;94;39;255779
69;2020-09-09;74;49;235508
69;2020-09-09;54;59;220390
69;2020-09-09;34;69;179326
69;2020-09-09;15;79;136780
69;2020-09-09;22;89;79378
69;2020-09-09;9;90;23366
69;2020-09-09;663;0;1876051
69;2020-09-10;41;09;236754
69;2020-09-10;80;19;241388
69;2020-09-10;178;29;267382
69;2020-09-10;91;39;255779
69;2020-09-10;69;49;235508
69;2020-09-10;75;59;220390
69;2020-09-10;38;69;179326
69;2020-09-10;19;79;136780
69;2020-09-10;16;89;79378
69;2020-09-10;13;90;23366
69;2020-09-10;620;0;1876051
69;2020-09-11;35;09;236754
69;2020-09-11;91;19;241388
69;2020-09-11;155;29;267382
69;2020-09-11;90;39;255779
69;2020-09-11;67;49;235508
69;2020-09-11;65;59;220390
69;2020-09-11;28;69;179326
69;2020-09-11;17;79;136780
69;2020-09-11;11;89;79378
69;2020-09-11;9;90;23366
69;2020-09-11;568;0;1876051
69;2020-09-12;3;09;236754
69;2020-09-12;32;19;241388
69;2020-09-12;58;29;267382
69;2020-09-12;26;39;255779
69;2020-09-12;25;49;235508
69;2020-09-12;21;59;220390
69;2020-09-12;11;69;179326
69;2020-09-12;14;79;136780
69;2020-09-12;15;89;79378
69;2020-09-12;6;90;23366
69;2020-09-12;211;0;1876051
69;2020-09-13;2;09;236754
69;2020-09-13;6;19;241388
69;2020-09-13;11;29;267382
69;2020-09-13;7;39;255779
69;2020-09-13;3;49;235508
69;2020-09-13;5;59;220390
69;2020-09-13;5;69;179326
69;2020-09-13;6;79;136780
69;2020-09-13;6;89;79378
69;2020-09-13;3;90;23366
69;2020-09-13;54;0;1876051
69;2020-09-14;26;09;236754
69;2020-09-14;103;19;241388
69;2020-09-14;233;29;267382
